"Sentrix_ID","Tumor_Group","Color"
"205767050156_R03C01","WT","#DB5297"
"205767050156_R04C01","WT","#DB5297"
"205767050156_R08C01","WT","#DB5297"
"205767050158_R01C01","WT","#DB5297"
"205767050158_R02C01","WT","#DB5297"
"205854130061_R07C01","WT","#DB5297"
"205854130061_R08C01","WT","#DB5297"
"205852210011_R04C01","WT","#DB5297"
"205852210011_R05C01","WT","#DB5297"
"205852210011_R07C01","WT","#DB5297"
"205852210011_R08C01","WT","#DB5297"
"205852210062_R01C01","WT","#DB5297"
"205852210062_R02C01","WT","#DB5297"
"205852210062_R04C01","WT","#DB5297"
"205852210062_R05C01","WT","#DB5297"
"205852210062_R06C01","WT","#DB5297"
"205852210079_R01C01","WT","#DB5297"
"205852210079_R03C01","WT","#DB5297"
"205854150062_R05C01","WT","#DB5297"
"206137480003_R05C01","WT","#DB5297"
"206137480013_R01C01","WT","#DB5297"
"206137480013_R02C01","WT","#DB5297"
"206137480013_R03C01","WT","#DB5297"
"206137480013_R06C01","WT","#DB5297"
"206137480025_R07C01","WT","#DB5297"
"206137480028_R01C01","WT","#DB5297"
"206137480028_R02C01","WT","#DB5297"
"206137480028_R03C01","WT","#DB5297"
"206137480028_R04C01","WT","#DB5297"
"206137480028_R05C01","WT","#DB5297"
"206137480028_R06C01","WT","#DB5297"
"206137480028_R07C01","WT","#DB5297"
"206137480028_R08C01","WT","#DB5297"
"206137480030_R01C01","WT","#DB5297"
"206137480030_R02C01","WT","#DB5297"
"206137480030_R03C01","WT","#DB5297"
"206137480058_R07C01","WT","#DB5297"
"206137480058_R08C01","WT","#DB5297"
"206137480013_R05C01","WT","#DB5297"
"206137480025_R08C01","WT","#DB5297"
"206137480026_R02C01","WT","#DB5297"
"206137480026_R04C01","WT","#DB5297"
"206137480026_R05C01","WT","#DB5297"
"206137480026_R07C01","WT","#DB5297"
"206137480026_R08C01","WT","#DB5297"
"206137480038_R01C01","WT","#DB5297"
"206137480048_R04C01","WT","#DB5297"
"206137480134_R05C01","WT","#DB5297"
"206139130043_R02C01","MISC","#DDE051"
"206139130043_R05C01","MISC","#DDE051"
"206139130043_R04C01","MISC","#DDE051"
"206139130043_R03C01","MISC","#DDE051"
"206139130070_R03C01","MISC","#DDE051"
"206139130055_R02C01","MISC","#DDE051"
"206144080002_R07C01","MISC","#DDE051"
"206139120161_R08C01","MISC","#DDE051"
"206144080021_R07C01","MISC","#DDE051"
"206139130024_R07C01","MISC","#DDE051"
"206144080021_R05C01","MISC","#DDE051"
"206375080051_R06C01","WT","#DB5297"
"206375080051_R07C01","WT","#DB5297"
"206375080051_R08C01","WT","#DB5297"
"206375080068_R04C01","WT","#DB5297"
"205772280148_R08C01","WT","#DB5297"
"205772290005_R01C01","WT","#DB5297"
"205772290005_R02C01","WT","#DB5297"
"205772290005_R05C01","WT","#DB5297"
"205852220042_R03C01","WT","#DB5297"
"205852220042_R04C01","WT","#DB5297"
"206103060087_R01C01","WT","#DB5297"
"206103060094_R01C01","WT","#DB5297"
"206103060094_R02C01","WT","#DB5297"
"206113360101_R05C01","MISC","#DDE051"
"206113360101_R06C01","WT","#DB5297"
"206154070072_R05C01","WT","#DB5297"
"206250280180_R03C01","WT","#DB5297"
"205030240090_R05C01","WT","#DB5297"
"205852220069_R03C01","WT","#DB5297"
"203135920118_R03C01","OS","#7CDFDC"
"204076530042_R08C01","OS","#7CDFDC"
